date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20251104,000504,9.9,9.86,9.69,9.58,9.6,-0.004040404040404133,-0.021212121212121297,-0.03232323232323235,-0.030303030303030373
20251104,000050,9.95,9.87,9.81,9.75,9.75,-0.008040201005025133,-0.014070351758793849,-0.020100502512562745,-0.020100502512562745
20251104,000056,2.4,2.35,2.32,2.4,2.44,-0.02083333333333326,-0.03333333333333337,0.0,0.016666666666666684
20251105,000510,6.2,6.39,6.39,6.59,6.42,0.0306451612903225,0.0306451612903225,0.06290322580645157,0.035483870967741894
20251105,000430,8.38,8.43,8.82,9.26,9.33,0.00596658711217171,0.05250596658711211,0.10501193317422422,0.11336515513126483
20251105,000509,3.78,3.68,3.72,3.77,3.76,-0.026455026455026363,-0.01587301587301577,-0.0026455026455025894,-0.005291005291005296
20251105,000504,9.97,9.69,9.58,9.6,10.08,-0.028084252758274936,-0.03911735205616856,-0.03711133400200611,0.011033099297893624
20251105,000007,8.89,9.67,9.79,9.16,9.6,0.08773903262092231,0.10123734533183336,0.030371203599550006,0.07986501687289078
20251106,000514,6.01,6.56,6.21,6.0,5.9,0.0915141430948419,0.03327787021630619,-0.0016638935108152725,-0.018302828618968293
20251106,000400,29.13,29.02,29.5,28.09,28.4,-0.003776175763817351,0.012701682114658462,-0.0357020254033642,-0.02506007552351529
20251106,000430,8.45,8.82,9.26,9.33,9.8,0.04378698224852083,0.09585798816568054,0.10414201183431963,0.15976331360946763
20251106,000422,15.0,15.82,15.91,15.4,16.04,0.05466666666666668,0.060666666666666674,0.02666666666666669,0.06933333333333327
20251106,000510,6.05,6.39,6.59,6.42,6.75,0.05619834710743799,0.08925619834710745,0.06115702479338845,0.115702479338843
20251107,000514,6.33,6.21,6.0,5.9,5.87,-0.018957345971563996,-0.05213270142180096,-0.06793048973143756,-0.07266982622432859
20251107,000007,9.7,9.16,9.6,9.59,9.79,-0.05567010309278342,-0.010309278350515427,-0.011340206185566953,0.009278350515463904
20251107,000422,15.6,15.91,15.4,16.04,15.92,0.019871794871794905,-0.012820512820512775,0.028205128205128174,0.02051282051282053
20251107,000430,8.55,9.26,9.33,9.8,9.62,0.0830409356725145,0.09122807017543852,0.14619883040935672,0.12514619883040917
20251107,000510,6.43,6.59,6.42,6.75,6.82,0.024883359253499247,-0.0015552099533436682,0.04976671850699849,0.060653188180404445
20251110,000514,6.49,6.0,5.9,5.87,5.87,-0.07550077041602468,-0.09090909090909088,-0.0955315870570108,-0.0955315870570108
20251110,000422,15.78,15.4,16.04,15.92,15.86,-0.024081115335868125,0.01647655259822559,0.008871989860583053,0.005069708491761729
20251110,000007,9.79,9.6,9.59,9.79,9.9,-0.01940755873340138,-0.020429009193054067,0.0,0.0112359550561799
20251110,000069,2.71,2.81,2.82,2.79,2.84,0.03690036900369007,0.040590405904059,0.029520295202952056,0.04797047970479701
20251110,000430,8.99,9.33,9.8,9.62,9.14,0.037819799777530576,0.09010011123470528,0.0700778642936595,0.01668520578420471
